1773,59.1,0,-42,-42,-42,4
1776,59.2,0,-42,-42,-42,4
1779,59.3,0,-42,-42,-42,4
1782,59.4,0,-42,-42,-42,4
1785,59.5,0,-42,-42,-42,4
1788,59.6,0,-42,-42,-42,4
1791,59.7,0,-42,-42,-42,4
1794,59.8,0,-42,-42,-42,4
1797,59.9,0,-42,-42,-42,4
1800,60,0,-42,-42,-42,2
1803,60.1,0,-42,-42,-42,4
1806,60.2,0,-42,-42,-42,4
1809,60.3,0,-42,-42,-42,4
1812,60.4,0,-42,-42,-42,4
1815,60.5,0,-42,-42,-42,4
1818,60.6,0,-42,-42,-42,4
1821,60.7,0,-42,-42,-42,4
1824,60.8,0,-42,-42,-42,4
1827,60.9,0,-42,-42,-42,4
1830,61,0,-42,-42,-42,2
1833,61.1,0,-42,-42,-42,4
1836,61.2,0,-42,-42,-42,4
1839,61.3,0,-42,-42,-42,4
1842,61.4,0,-42,-42,-42,4
1845,61.5,0,-42,-42,-42,4
1848,61.6,0,-42,-42,-42,4
1851,61.7,0,-42,-42,-42,4
1854,61.8,0,-42,-42,-42,4
1857,61.9,0,-42,-42,-42,4
1860,62,0,-42,-42,-42,2
1863,62.1,0,-42,-42,-42,4
1866,62.2,0,-42,-42,-42,4
1869,62.3,0,-42,-42,-42,4
1872,62.4,0,-42,-42,-42,4
1875,62.5,0,-42,-42,-42,4
1878,62.6,0,-42,-42,-42,4
1881,62.7,0,-42,-42,-42,4
1884,62.8,0,-42,-42,-42,4
1887,62.9,0,-42,-42,-42,4
1890,63,0,-42,-42,-42,2
1893,63.1,0,-42,-42,-42,4
1896,63.2,0,-42,-42,-42,4
1899,63.3,0,-42,-42,-42,4
1902,63.4,0,-42,-42,-42,4
1905,63.5,0,-42,-42,-42,4
1908,63.6,0,-42,-42,-42,4
1911,63.7,0,-42,-42,-42,4
1914,63.8,0,-42,-42,-42,4
1917,63.9,0,-42,-42,-42,4
1920,64,0,-42,-42,-42,2
1923,64.1,0,-42,-42,-42,4
1926,64.2,0,-42,-42,-42,4
1929,64.3,0,-42,-42,-42,4
